TransactionID,Sender,Receiver,Country,Currency,Amount,PaymentMethod,Status,Timestamp
8e392cfb-054b-4ae9-9791-13afccf010f1,GRACE,Ivan,UK,INR,406.61,Crypto,Pending,01/07/2023
a9b1720c-676e-455a-95fc-795d13990a8f,JACK,Frank,UK,INR,4346.76,Debit Card,Completed,2022-07-14
61b19562-5492-411a-bae4-7fbd6992bc77,BOB,Charlie,France,INR,3558.25,Crypto,Failed,13/08/2024
c17fd811-b96d-4749-85d5-3205281bc35a,EVE,Grace,France,INR,102.23,Debit Card,Failed,2024-10-19
924f7b58-0a3b-4401-a89b-76b82bd00186,Eve,Frank,Canada,INR,1579.39,PayPal Balance,Pending,2023-11-17
5d20abcf-0a2b-4145-beb8-a712061c4ff9,HANNAH,Charlie,India,USD,644.63,Bank Transfer,Reversed,13/01/2024
78f04449-74dc-44ec-a701-e62ea574835b,,Grace,Germany,EUR,2257.95,Crypto,Reversed,26/12/2022
e18d9b1a-871d-48d2-8584-583ab3d158a9,Eve,Bob,Canada,EUR,1870.15,Credit Card,Completed,2024-03-09
65379e64-78e8-4c05-9fa7-bb294447d31c,GRACE,Charlie,France,INR,3235.33,Credit Card,Pending,31/08/2022
0eb1b966-0703-4558-84de-f86394953da8,Grace,David,Australia,INR,3200.54,,Reversed,2023-12-29
0d376430-deb4-4487-9070-b7d379f59204,Hannah,David,Canada,USD,3414.37,PayPal Balance,Failed,02/12/2023
022daff3-8acd-4e2b-8fed-ec968370fb3a,Bob,Jack,Canada,INR,3274.68,Debit Card,Completed,30/01/2022
194f62ff-e8b6-4209-ae0b-03269f13b5e4,Alice,David,Canada,EUR,133.25,Crypto,Pending,2024-12-24
301ad9ab-e58c-4134-8c87-4dacc90beee0,Hannah,David,India,EUR,4737.68,Debit Card,Reversed,
ace0a2bb-4ba4-48f7-94e3-9e447fd1a880,jack,Eve,USA,INR,2130.07,Debit Card,Pending,05/08/2022
8a8c58a5-7049-4ff0-a814-e28d4b37c67a,Grace,Ivan,Canada,INR,,Credit Card,Failed,20/09/2023
7738383e-a5c2-43fe-853f-1b19a8296881,CHARLIE,Ivan,France,INR,3967.5,Bank Transfer,Reversed,
,Alice,Ivan,UK,INR,,Credit Card,Reversed,14/02/2023
b9bf4d54-38ab-4748-b775-710bb9332aa7,David,Grace,Australia,EUR,302.03,Crypto,Completed,29/07/2025
67bd28cc-7a5b-4910-8400-24f02a630029,Eve,Jack,Canada,INR,1968.78,Bank Transfer,Failed,
79339f3a-6de0-403f-ab2b-0ff1a624813e,Jack,Alice,Canada,,4947.3,Credit Card,Pending,07-11-2025 15:58:22
f7b73544-0964-4b16-b07f-a20ad2c6f41c,Grace,Hannah,Canada,USD,1503.69,Crypto,Failed,03/09/2024
61e18f5c-52a5-4d19-ada7-163859822d7c,Charlie,Grace,USA,,87.27,,Completed,19/02/2025
b30c787e,JACK,Bob,Canada,EUR,3736.28,Bank Transfer,Reversed,2023-02-17
5d5eeb53-ed56-48d9-a245-2cb463f7ef01,Hannah,Ivan,India,USD,1108.77,Credit Card,Reversed,11-02-2023 18:27:46
335abea1-4d17-43bd-85be-ba4eaa737be6,eve,Bob,USA,EUR,3011.03,PayPal Balance,Reversed,02-09-2023 23:25:30
e4c7ce09-6381-4222-833b-2fe2ec765f29,Charlie,Grace,USA,INR,1607.57,Debit Card,,20/03/2025
b329c89b-f46e-42f9-a3db-88378ff7eba2,Frank,David,,INR,2245.46,Debit Card,Failed,2025-03-13
80ae850b-33f5-40f7-8316-89d21d22401a,Ivan,Frank,Australia,EUR,,Bank Transfer,Reversed,12-16-2023 13:22:15
bd63e5b6-9c8b-4ab8-95e9-5c6ccf21047e,ivan,David,UK,USD,3296.9,Credit Card,Completed,06-12-2024 14:23:33
,Eve,Hannah,Australia,USD,3952.81,Crypto,Reversed,09-20-2025 04:35:54
5f12ecbf-b250-4314-83d4-433ad402ba90,charlie,Frank,India,EUR,4352.53,Credit Card,Reversed,2022-03-26
9601b17d-f0b3-4249-8e8a-282c0df31b19,Ivan,Grace,Germany,EUR,3433.08,Crypto,Reversed,03-11-2025 23:59:16
f4537181-9e1f-4708-b394-5750db7d81b6,eve,Grace,USA,INR,2636.63,Debit Card,Reversed,
998e181d-5545-47d9-81e0-2a6c95922f03,jack,David,,INR,1808.1,Crypto,Pending,08-16-2024 12:58:17
38181b2f-641e-412b-ba49-4a27ce7d7093,hannah,Eve,Australia,EUR,,Crypto,Pending,2025-02-03
c4ddd3fe-2c99-428e-9815-a97b7c29366a,Hannah,Eve,India,INR,665.94,Bank Transfer,Pending,04-09-2022 22:16:22
5bf7c373-9989-4ad5-b573-d7896e9e4de3,Ivan,Alice,USA,INR,2875.51,PayPal Balance,Pending,16/06/2025
5e43f9db-be0c-49d8-abab-d2d5023ded17,Ivan,Hannah,,INR,4248.88,Bank Transfer,Failed,03/07/2023
f2e896a4-7f13-4553-ae3d-ae217bf4ec6c,Grace,Jack,France,EUR,3245.7,Bank Transfer,Completed,19/02/2025
87bbe804-13b6-499e-bf5c-5aee25ca5739,Hannah,Jack,Canada,USD,,,Failed,2022-02-02
,Ivan,Alice,Australia,INR,908.64,Credit Card,Reversed,
e38a9c3a-b5d4-475b-920f-ab0f618c0068,Alice,Hannah,Canada,EUR,1831.98,Bank Transfer,Reversed,02-24-2025 00:14:53
f2b7ba04-82b1-4fa7-96f3-5ef02662e073,Charlie,Ivan,India,EUR,2808.44,PayPal Balance,Reversed,21/05/2024
61fc1356-c81e-41f5-aba0-81e14016a22a,Grace,Jack,Australia,INR,2175.51,Crypto,Reversed,04-23-2025 11:59:11
0f4c5302-9ac8-4a30-ac4a-5b83baad9bbb,Eve,Ivan,India,,1400.35,Bank Transfer,Pending,23/06/2024
,Bob,Frank,UK,INR,2719.21,Bank Transfer,,01-08-2025 12:44:55
f88617b5-3fac-4c41-bdd1-fb222cc68c9c,Eve,Ivan,France,USD,1681.15,Crypto,Failed,03-13-2022 23:08:48
6d46a119-fee2-478c-959b-846ae85feb7d,Hannah,,France,USD,647.65,Bank Transfer,Reversed,2024-12-01
7fcbdb26-0efe-4098-b72c-32b934bbd1af,Frank,David,India,INR,99.6,Credit Card,Pending,2022-10-27
,hannah,,India,,2155.93,,Pending,2022-09-22
f5d19675-d884-4240-b293-8dfe5f771c40,Alice,David,USA,EUR,4552.51,Bank Transfer,Completed,2022-07-19
ccc53aea-84ee-4c71-a749-f163c014b2b6,bob,Grace,Australia,INR,2015.88,Credit Card,,12/07/2024
a85a4c9d-9f2e-4eb5-9ecd-66dac9efae6a,charlie,Grace,Australia,INR,1814.76,Crypto,Completed,2022-10-25
4768f857-eb57-4c80-9f29-c65697c42116,GRACE,Bob,USA,EUR,3884.6,PayPal Balance,Completed,2025-01-19
b85cd7e1-579f-40cd-a1b9-3239e84137fd,bob,Frank,,USD,2591.08,PayPal Balance,Reversed,2023-01-10
7b5d726c-81cc-4eb6-9290-a19236047a7f,Frank,Bob,India,EUR,240.45,Credit Card,Failed,2023-07-16
214ecaeb-8ac7-4f39-8460-6513ea9410e6,Hannah,Eve,France,EUR,,Debit Card,Failed,05/03/2024
50d1159f-1565-481c-91d7-8eab827426f1,Ivan,Grace,UK,INR,2394.15,Credit Card,Pending,10/07/2023
593116be-35e2-4e9e-ad15-8bfde88edfd2,GRACE,Frank,USA,EUR,3993.58,Crypto,Failed,09-28-2022 03:57:18
330f5ae3-bb03-4f38-894c-976f7001fa68,alice,Bob,Australia,INR,,PayPal Balance,Reversed,27/06/2025
62778d12-fa3a-48de-b1fc-bb5761be1cfa,Eve,Charlie,Canada,USD,4151.08,,Pending,
,ivan,Alice,France,EUR,2756.3,Crypto,Completed,12/01/2022
11319411-cdf3-458d-b910-52bbd3110177,Ivan,David,Australia,USD,3109.75,Crypto,Pending,
fc78d664-401e-4991-afc4-8d160f0079d5,Frank,Ivan,France,EUR,1098.18,,Completed,05-19-2024 00:57:57
ce517e15-51c7-4428-b312-c28c41566766,Jack,,USA,USD,,Crypto,Reversed,12-07-2024 05:48:13
1b94b9e9-afdd-4dfb-a76e-6e432f5843b6,david,Frank,USA,USD,2288.64,Credit Card,Failed,2024-02-24
a333415d-d48e-49cd-91eb-381db0dfda84,charlie,Eve,Germany,INR,91.79,,Failed,2023-04-18
40e3edaa-936c-4aee-8526-37359df6976a,,,UK,INR,3875.9,Debit Card,Failed,04/08/2025
4f028c07-6e72-4c72-b214-f69f4df4a359,Alice,Charlie,UK,USD,4767.66,PayPal Balance,Reversed,2025-09-06
,Frank,Charlie,Germany,INR,1617.32,Bank Transfer,Failed,
6fc14bc7-9035-4480-a140-a7a3775add7c,David,Jack,France,EUR,4316.03,Crypto,,08-10-2023 07:34:12
e83cab0a-a9ec-4b49-bd53-472a65ebf3e0,charlie,Ivan,Germany,EUR,2696.75,Bank Transfer,Completed,07-18-2024 18:24:52
5c714aeb-5792-42e8-9533-5423ba5f32a5,Hannah,Charlie,Australia,EUR,939.51,,Failed,27/03/2023
50b5f29d-205d-46ad-9947-c8d3153631b8,bob,Frank,India,USD,3892.28,Crypto,Completed,07-19-2022 12:38:37
,hannah,David,India,INR,4331.2,Debit Card,,14/04/2024
061112ea-2703-4bc9-89eb-72fbe5b2d72b,Alice,Jack,,EUR,2269.8,Crypto,Reversed,2023-06-20
19029e01-b875-4e2f-87ae-ec6ab0f1270c,Bob,Ivan,Australia,EUR,4052.71,Bank Transfer,Pending,2025-09-18
263391ae-2f89-495a-9047-30cbcb17160f,Charlie,,Germany,INR,335.95,Credit Card,Completed,2022-01-17
0b695be1-3b9f-4943-b9ce-81437a21168b,David,Bob,Australia,USD,3457.94,Crypto,Failed,
39e1f00f-86be-4514-bcfb-b8fd2117f789,Jack,Alice,USA,USD,3843.49,Bank Transfer,Reversed,
c9c3e903-6dab-48ff-a08d-a7d7fc6038a4,Hannah,Eve,Australia,USD,279.24,,Completed,2025-04-28
237915e7-7348-420a-bb8d-97bd833514dd,Jack,Hannah,Canada,EUR,616.46,Credit Card,Completed,2022-01-10
,FRANK,Hannah,USA,INR,999.52,PayPal Balance,Reversed,2025-09-24
0c1a1d56-2f9c-4518-98f2-c0698f5e468b,grace,David,Canada,INR,3030.39,Crypto,Pending,03-06-2023 17:28:50
0a8efcda-4747-4e58-ac70-ba2c2af65d67,hannah,Grace,UK,INR,,PayPal Balance,Failed,2022-08-08
6fe25f67-c3e4-4a2f-bc6e-4565cc6c1acd,Bob,Frank,USA,EUR,2187.7,Bank Transfer,Pending,05/07/2025
11f71ef2-a2f0-4a2b-8b40-2c4c58bded13,David,Grace,UK,INR,1007.88,Bank Transfer,Pending,02/09/2024
8daeade8-f8bc-4dcf-9886-547ad19695dd,JACK,Grace,Germany,USD,1083.83,Crypto,Reversed,2023-08-15
4ee77c38-b9b9-4245-8a10-33ec113f4665,BOB,David,Germany,INR,4351.91,Credit Card,Reversed,2024-02-03
430d4890-7d20-4512-ad61-aaf68c670180,Ivan,Alice,,EUR,3750.03,PayPal Balance,Failed,22/09/2023
f301994d-739c-4880-8f83-fd8f4aa81acf,Ivan,David,Germany,EUR,966.66,PayPal Balance,Reversed,11-15-2024 08:35:36
5cd97a08-f5e0-4757-9c52-ff1014ace105,Jack,David,UK,USD,N/A,Debit Card,Pending,02/09/2023
6234cf6d-978a-4bf3-a55f-bd5a7c9b59ff,Frank,Eve,USA,,2053.04,Credit Card,Pending,07-21-2025 15:22:54
e879a118-5d67-4123-ba7e-954aead35b09,Eve,Alice,UK,USD,1627.42,Crypto,Failed,05-07-2022 15:29:09
695a88f5-8ee1-49ed-94fc-0c5978d91c84,Frank,Eve,India,INR,2154.96,Debit Card,Pending,2022-02-18
c65082ad-6764-408c-b6bf-83a1d2fb70c6,Grace,David,Germany,INR,2478.75,Debit Card,Completed,09-21-2023 10:14:29
6b9d391c-9607-4895-810d-4eb5fa0c83e2,charlie,Eve,Australia,USD,3862.31,Crypto,Failed,
81bc8524-62cb-4887-863f-de1edaaf3419,Ivan,Eve,Australia,,740.7,PayPal Balance,Completed,2022-04-04
72b4445a-46af-4245-8c17-b97294cd615f,Eve,Jack,Germany,EUR,2169.79,Crypto,,05/03/2023
da030867-4726-468d-8fcf-096ead74d73a,hannah,Grace,Australia,INR,4554.61,Debit Card,Reversed,07/04/2025
88dc95a9-5dd3-4ebb-bdf7-fd5e46c48658,Eve,Frank,USA,USD,1640.91,Crypto,Completed,09-23-2023 06:39:18
1bee28a2-0492-4bf2-89de-3cc1f12cd914,DAVID,Frank,UK,INR,757.39,Debit Card,Failed,26/01/2025
a33363e6-a51c-42a7-85b7-a1088407a95b,Frank,Jack,Australia,USD,893.36,Credit Card,Pending,09-03-2025 00:20:16
,alice,Grace,India,INR,1681.67,Crypto,Reversed,2022-07-11
978042f1-82b1-4b00-b169-62841e4b88b8,,Eve,USA,USD,502.46,Bank Transfer,Completed,08-06-2024 05:17:23
4ead117f-cb7f-43ba-9d14-1b7c731453e3,Jack,,UK,EUR,1526.59,Crypto,Pending,2023-01-19
,David,Eve,Australia,EUR,4289.21,Crypto,Failed,06-10-2024 14:56:29
463b09b3-38cd-49f0-97c0-ee330ec3858a,GRACE,Jack,USA,USD,3928.61,Debit Card,Failed,2023-08-20
7bb69ccd-24f2-4567-a1f1-375467f57201,charlie,Alice,Germany,USD,2295.02,Bank Transfer,Completed,2022-02-16
ff0bc7be-2a39-47bb-a104-9ed998b960bb,Charlie,Frank,,USD,1646.1,PayPal Balance,Pending,2023-05-20
17d41caa-01ab-464c-a280-7c910ac34a4e,,Grace,Canada,EUR,,Debit Card,Completed,02/12/2023
1892f45e-0a33-4850-bcee-4ead4b4a75d2,David,Frank,,USD,4944.32,Debit Card,Pending,07/01/2023
58395808-10b0-414e-ac1d-e42b812acc69,Bob,Frank,USA,EUR,1944.37,Bank Transfer,Completed,2022-01-18
,Charlie,Bob,Australia,USD,375.94,Bank Transfer,Completed,07-15-2024 16:32:07
56215753-5fde-48fd-aad2-379c36abce95,Bob,Grace,India,USD,3881.17,Crypto,,
648b296b-aa1e-4336-b8b8-a462ec8cc1bf,Alice,Grace,Canada,INR,4202.04,Debit Card,Pending,2024-07-09
46991b6d-6629-4fe2-a463-bc8f67cd0cf5,charlie,Jack,India,INR,,Bank Transfer,Pending,
5d533537-01a5-4492-ab00-b6a8512845f6,Charlie,Grace,Germany,USD,2029.18,Debit Card,Pending,2025-06-03
79b6b3b7-ff29-48c6-88ca-aa77f7e5956a,Jack,David,Germany,EUR,1939.53,Bank Transfer,Pending,25/08/2024
35fdc071-5599-4973-b198-08ec703038e5,Grace,Jack,,INR,2674.88,Crypto,Reversed,2024-12-02
8f6e7bbf-13c2-4d60-873c-eb473114c8da,Eve,David,Canada,INR,4734.82,PayPal Balance,Pending,2022-03-11
b117ffc8-221e-4d35-9bce-ec6f751149cb,Bob,Charlie,France,USD,1222.37,Credit Card,Reversed,29/01/2022
d949ab90-8a4f-408e-bc61-186e6a7b4a82,Alice,Eve,Australia,USD,1510.83,Bank Transfer,Pending,2022-05-15
02428425-181e-447e-9031-74f4303c9959,jack,Hannah,Australia,INR,4357.51,PayPal Balance,Pending,11/01/2025
c74d8fd6-e4d4-4d27-8247-e4fac216692c,Hannah,David,France,EUR,114.07,Debit Card,Pending,06-24-2022 05:40:43
,Hannah,Charlie,Canada,EUR,1780.44,Crypto,Reversed,05-04-2022 17:52:26
d763c1ae-f9d3-45cb-818b-997319a1bd30,frank,Jack,Canada,EUR,1348.79,Credit Card,Completed,2024-01-26
7c5505f7-b2b5-4315-8975-658dd8972e81,Jack,David,Canada,INR,4138.32,Crypto,Pending,
0023c509-d5e7-4d10-a693-31f512f26cbc,Charlie,Eve,India,USD,669.51,Credit Card,Reversed,06/08/2025
38411d19-9e29-4287-b0f4-a3abc5d3c4ab,Hannah,,UK,INR,,PayPal Balance,Completed,2024-05-27
c347928c-9aaa-4d87-85b6-c5c79fb6b35d,Hannah,Grace,Canada,EUR,4289.9,Crypto,Failed,2022-01-16
674903a4-a28e-4cfe-b4f6-55b1b709f36a,alice,Bob,France,EUR,4801.68,Crypto,Failed,01-08-2023 12:56:28
1aa474ff-4df6-402b-98d8-5a2fd0c646c4,Bob,Alice,India,INR,1828.55,Debit Card,Pending,12-08-2024 20:33:23
cd0a8c62-3f01-4e6b-913f-0c5801999d4a,Hannah,Charlie,India,INR,389.08,Credit Card,Pending,2022-11-04
676765de-ce0f-4542-8ecf-f986b1b0c7d7,GRACE,Ivan,Canada,INR,1141.89,Bank Transfer,Pending,
00042ac4-5954-4832-852e-896826f54261,frank,,France,EUR,2014.78,Credit Card,Pending,04-26-2024 11:21:20
bcc9c5c0-fec9-41a4-b5b1-6d39485e817e,David,Frank,USA,,398.05,Bank Transfer,Completed,09-17-2024 12:11:08
5b661858-3e21-4174-a1a9-9409f6af0c5c,,Eve,Canada,EUR,3355.57,Credit Card,Failed,2025-05-29
76695630-68e1-4e2b-8e49-5d0efc187ef2,Grace,Jack,USA,USD,1989.51,Crypto,Pending,12/11/2023
772aa6b9-946b-431c-9f7f-c6c43172b1dd,HANNAH,Eve,Germany,EUR,3870.34,Credit Card,,2022-11-03
454c983d-6da0-4d8a-a48a-115e417fbc43,David,Ivan,Canada,EUR,809.09,Credit Card,,02-16-2024 21:50:04
ed425a6e-2038-4b27-a3dd-afd9e7cd1c40,eve,Frank,France,,1062.0,Crypto,Reversed,13/09/2025
569ae96a-ba05-46a1-874f-a13e579fe22a,,,Canada,INR,3986.94,Debit Card,Failed,2024-08-04
eebc45ce-7628-4662-bfa2-54d2b1ab9e74,Frank,Hannah,Germany,USD,4275.23,PayPal Balance,Completed,05-06-2022 04:45:49
e95bc909-56c7-459c-9a08-ca3377d2db5c,Frank,Alice,Germany,INR,772.5,Bank Transfer,Pending,
80f8bd08-8d3c-46be-b845-c455ab820b6b,grace,Hannah,Canada,USD,661.53,Bank Transfer,Pending,2022-03-15
e07d25bb-8609-4075-9fb0-fe88dcf8e437,Ivan,Grace,France,USD,N/A,Debit Card,Pending,05-25-2022 11:21:57
8e220775-79bf-4cfe-a444-262e5d0de98d,,Grace,France,EUR,3856.25,PayPal Balance,Reversed,10-19-2024 05:52:40
4fa37922-7a15-4ba2-8bbe-34b6ea97e580,Grace,Ivan,India,INR,3381.25,Bank Transfer,Failed,08-09-2023 11:46:30
88805fb7-d408-4e35-a1de-1bf560700afb,Charlie,Grace,India,USD,4616.61,Debit Card,Completed,2023-01-17
837502d0-c5e5-464b-b717-aa9fb212f731,David,Bob,USA,EUR,4528.62,Crypto,Reversed,11-18-2022 17:34:05
055fb4d3-524b-4c7e-9cd6-4598b9d51ca5,FRANK,Charlie,Australia,USD,3011.22,Bank Transfer,Reversed,11-30-2024 17:10:05
2f7592c0-ca7e-4c46-848e-f592a97260f2,Charlie,Alice,USA,USD,1787.38,Bank Transfer,Pending,2024-05-27
ee715bf9-10f1-47ce-a65d-07c304ad148f,,Bob,France,USD,506.45,Debit Card,Reversed,2022-06-13
065aaeba-c64e-482b-b9ee-0c9529c7bec3,,David,Australia,EUR,5.46,Credit Card,Pending,2024-03-13
7431074e-9e5f-43ef-b53c-1de1d4f98a9d,Grace,Ivan,UK,EUR,1233.59,Credit Card,,2022-04-15
56ca5af2-bce0-41ba-8b8c-0505cd6d6a05,Jack,Charlie,Germany,EUR,42.6,Debit Card,Reversed,01-03-2024 12:58:09
463f28c7-960b-48b1-bb38-0fa66649bc7f,Charlie,Hannah,Germany,INR,3159.2,Bank Transfer,Failed,19/08/2023
ba73e495-25a8-4e8c-b2f2-a5919a53b1d4,Alice,,Australia,INR,3632.8,PayPal Balance,Pending,18/06/2024
ed00366f-1064-49b8-a773-bcf6c26801b3,Eve,Alice,Germany,USD,671.13,PayPal Balance,Failed,11-26-2023 14:39:22
ba6f6da8-c2fd-4cd2-bc0d-9b2412b1bf90,Ivan,Grace,India,EUR,2232.07,Credit Card,Reversed,2023-04-01
2c4cad72-9e30-4b4c-a4c4-548a295c7820,Ivan,Charlie,UK,USD,3997.83,Debit Card,Completed,2024-10-17
3c63bcc0-262a-4a68-b59e-a2c7329442ce,Bob,Ivan,Canada,INR,3597.09,Crypto,Reversed,28/12/2024
34e76919-57bd-4814-953d-c694765bdd0c,Frank,Ivan,India,EUR,2383.93,Bank Transfer,Pending,
1a2f5721-1b62-403e-9f41-7e96e4064681,Bob,David,India,INR,1412.37,,Completed,12/08/2022
86eee2c2-7ba0-4a77-aa59-b6e2de5a2a87,Alice,Eve,France,INR,3159.92,Debit Card,Reversed,
0a5e7952-1762-4e64-8ed2-8b296b08919c,Alice,Frank,Canada,EUR,2280.35,Bank Transfer,Failed,08-29-2025 17:05:40
02701d5c-2e9b-4850-a4e1-e69b357f08ef,Hannah,Ivan,UK,USD,3748.22,Debit Card,Reversed,2022-09-14
f2316050-fbbe-4f8e-8eeb-fbe049ac157f,Alice,Hannah,Germany,INR,1507.17,Bank Transfer,Failed,07-09-2024 23:38:25
7e438070-5466-4809-ba6a-dd0d3f234d4e,grace,Hannah,Germany,USD,1150.54,Bank Transfer,Completed,
4296aad1-d488-44bd-84c6-b2d4ff0f4706,Charlie,Grace,Canada,USD,2758.28,Crypto,Pending,2024-10-10
f2055a4f-0189-409b-81f7-a6fe942e562e,Hannah,Grace,France,INR,4433.04,Bank Transfer,Pending,21/12/2022
a5e2d7d0-8bf6-4527-a6fb-14d599b9b267,Jack,Bob,Germany,EUR,3858.28,Crypto,Reversed,
c0e8ef2a-7dae-42e4-bec6-ed9549b05213,Ivan,Jack,France,INR,579.74,Debit Card,Pending,06-14-2022 03:41:45
c342e202-38e8-4c7e-bf47-36267552f21f,Hannah,Ivan,Canada,INR,1176.76,PayPal Balance,Failed,06/07/2022
989b51fe-b588-47ab-9bfe-030e4039bb78,Ivan,Eve,France,INR,2096.08,Crypto,Reversed,10/12/2023
930590e6-a86e-4dc1-aaad-4fe4a7c7d401,Eve,Frank,India,USD,2888.96,Debit Card,Completed,02-11-2025 06:31:09
39c58ab3-5209-49a8-b5f5-56b728f64bc3,David,Bob,USA,INR,4656.21,PayPal Balance,Pending,04-06-2022 08:33:36
4e8d7172-44df-4dac-8388-e442b2e6fd32,Jack,Charlie,Canada,INR,3167.4,Credit Card,Completed,2024-08-08
aaa6d171-0863-4a09-a337-75cee5e157a5,Alice,Eve,Canada,USD,1013.65,Credit Card,Pending,2025-03-04
330104f8-bd22-43a2-ab4a-ccd1f7399fb9,Charlie,Alice,Australia,USD,4632.56,,Reversed,2024-07-22
bf14e859-77aa-4ece-ae23-f86a9f931efe,alice,David,Australia,,1783.73,Debit Card,Pending,2022-01-29
5086819a-1314-4c3c-abbf-99215ef6f740,eve,Frank,Canada,EUR,396.85,Debit Card,Completed,28/06/2025
d1d7ae5d-0591-4898-b8f5-83139f0a9b62,Grace,Charlie,UK,USD,4420.24,PayPal Balance,Failed,17/03/2022
b2d476f8-b7de-4c74-9913-764c97cd6da6,CHARLIE,Alice,France,USD,1941.56,PayPal Balance,Pending,2025-03-27
85abbaa9-a139-4420-a326-ae541f525123,Frank,Jack,Germany,,4081.37,Crypto,Reversed,2022-03-19
5bc57d02-10c1-4208-aff9-16f3063e283c,David,Jack,Canada,EUR,1196.91,Bank Transfer,Failed,12-15-2023 18:02:36
,Hannah,Alice,India,INR,677.13,Debit Card,Pending,2022-07-15
fd5457b6-c555-4781-a1ad-a88ad9a25232,jack,Frank,Canada,INR,4340.07,PayPal Balance,Pending,16/03/2023
1954b1ec-acfc-4add-925f-fd6e27e062bb,,Charlie,India,INR,94.9,Debit Card,Failed,27/08/2024
ee440062-7f78-426a-af85-55e38f189d9d,frank,Grace,France,EUR,2712.19,Bank Transfer,Completed,2022-10-28
b9ee5c65-2c72-42e6-98e3-53d98a092744,Hannah,Frank,Canada,INR,4802.38,Bank Transfer,Completed,05-28-2023 11:16:52
171c52fc-c284-4e29-86b6-e125228acd84,Charlie,Jack,UK,USD,2504.95,Bank Transfer,Reversed,11-11-2024 09:33:18
a88e0543-8c41-449b-96b4-45a79578ea3e,Alice,Bob,France,USD,1238.66,Credit Card,Pending,12-19-2023 23:54:26
289266b9-e293-46c9-8ea2-bcf523973294,eve,Charlie,France,USD,892.43,Debit Card,Pending,26/06/2024
6bd1922e-c4a4-4d6c-9544-f640afccf061,Jack,Frank,Canada,,2263.63,Debit Card,Completed,2022-04-11
343aa250-b100-4c0e-85d2-0e1c776d9584,grace,Charlie,Australia,EUR,,Bank Transfer,Reversed,2023-02-11
8fc7c1ce-77a5-46f5-941d-bab44c3f3ab9,,Ivan,Australia,USD,63.92,Crypto,,2023-11-06
b3c9d96f-aac7-404d-988d-aa01a12ec46e,Grace,Frank,Germany,INR,2965.06,Debit Card,Pending,12-22-2023 12:00:55
9f20d364-8097-41b7-a098-5d67743110c8,EVE,David,UK,EUR,3978.47,Bank Transfer,Completed,2025-08-20
0480ea49-efcc-4f0c-ada2-b3219abd6a49,David,Ivan,USA,EUR,4929.02,PayPal Balance,Failed,22/01/2023
bb37729e-5084-45a2-bd93-d977ad4f976b,Hannah,Grace,India,EUR,61.47,Bank Transfer,Completed,2022-10-14
ed49bd3a-b5ec-4d5d-82ed-8dd69b0d5ac0,Bob,Eve,USA,INR,1967.58,Crypto,Completed,02-18-2025 16:23:04
b46df343-3b88-4d4e-baf8-d4ce2cb1c82e,david,Grace,Australia,EUR,1867.88,Bank Transfer,Completed,15/03/2023
518d1b5d-75b5-49fd-a033-80a8941933bc,eve,Jack,,EUR,1069.29,PayPal Balance,Pending,03-10-2025 23:05:10
d2cc6d24-7af1-41e3-9bd6-63a2ecb03553,Alice,Bob,Australia,INR,2597.55,Debit Card,Reversed,11-15-2023 19:18:51
49c29510-2127-4467-985c-96d8beb60ca2,Eve,,Australia,EUR,3650.09,Bank Transfer,Pending,2025-01-18
c028772a-04de-4c54-82dd-225ef5765aa1,Jack,Grace,Germany,EUR,886.92,Crypto,Reversed,2022-01-13
01b5db41-af2d-4e26-a4ac-2066731833f6,David,Jack,UK,USD,2622.79,Crypto,,06-23-2024 15:57:56
7c9b4444-bfe8-46fa-9764-4ea4a7956cd1,hannah,Alice,India,,4782.3,Crypto,Pending,2024-01-17
78744a7d-ae34-4972-abbc-ac79558e215c,Ivan,Frank,France,INR,207.12,Crypto,,01/07/2024
775ea148-8dcb-4955-a0ed-0243d895be8c,Ivan,Hannah,UK,USD,1054.66,Bank Transfer,Completed,
9a2045a7-bb3b-4156-981a-9e0b9c4d4501,Bob,Eve,France,INR,4101.6,Debit Card,Reversed,13/06/2023
a021315a-c781-4deb-ad05-f82dbe66da3a,bob,Ivan,Canada,INR,391.45,Credit Card,Pending,2023-06-08
66bd6217-d74b-4a23-a39a-2acd365580b4,Alice,David,UK,EUR,2838.77,Credit Card,Completed,07-09-2022 01:56:09
,Eve,Alice,Canada,USD,4903.26,Crypto,Failed,2023-11-28
eff9d23d-a9f4-4b49-9ce3-0c4324e5e1cb,bob,Eve,USA,EUR,4043.06,Bank Transfer,,25/04/2024
ab0c74e7-1ac7-4a9c-9bcd-8a101b052bf2,Eve,Charlie,USA,USD,1115.91,Bank Transfer,Completed,06/05/2025
9c33f230-96fd-4dfa-a50e-21d2291ea1bd,charlie,Bob,Germany,USD,3886.74,Crypto,,2022-03-09
2ab7b1b5-1205-4fd9-905e-44802bb4fd44,Jack,Ivan,France,,4377.93,Credit Card,Failed,08/07/2025
dc430a4e-a364-4cbd-b61a-08393a30daa3,Charlie,Bob,UK,EUR,1652.27,Debit Card,Failed,2024-08-03
fbcf67fa-9146-4943-8e96-e92cac11eb7a,Frank,Jack,India,EUR,4854.88,,Failed,2022-09-04
a573adfb-b412-4fb5-890a-596cb5405d2c,Ivan,Bob,USA,INR,2338.69,Bank Transfer,Pending,
